ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Cooling Capacity (Btu/hr),Type,Reverse Cycle,Casement Window,Product Class,Variable Speed Compressor,Energy Efficiency Ratio (EER),Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier
2251271,Frigidaire,FFTA1233S1,",FFTA123WA1,",12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,10/26/2015,10/27/2015,"United States, Canada",ES_1021080_FFTA1233S1_10262015161842_4359399
2251273,Frigidaire,FFTA1233S2,",FFTA123WA2,",12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,10/26/2015,10/27/2015,"United States, Canada",ES_1021080_FFTA1233S2_10262015162946_1724664
2307910,Frigidaire,FFTA1233U1,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1021080_FFTA1233U1_12152017123029_1029462
2307908,Frigidaire,FFTA1233U2,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1021080_FFTA1233U2_12152017123047_1047206
2333858,Frigidaire,FFTA123WA1,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,02/22/2019,02/22/2019,"United States, Canada",ES_1021080_FFTA123WA1_02222019073208_0728278
2333859,Frigidaire,FFTA123WA2,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,02/22/2019,02/22/2019,"United States, Canada",ES_1021080_FFTA123WA2_02222019073225_0745928
2305437,Frigidaire,FGRC0644U1,",FGRC0644U1E,",6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,10/15/2017,10/23/2017,"United States, Canada",ES_1021080_FGRC0644U1_10242017064851_7731731
2332535,Frigidaire,FGRC064WA1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,01/01/2019,11/30/2018,"United States, Canada",ES_1021080_FGRC064WA1_01072019010705_70211114
2332536,Frigidaire,FGRC064WAE,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,01/01/2019,11/30/2018,"United States, Canada",ES_1021080_FGRC064WAE_01072019010705_70211114
2251499,Frigidaire,FGRC0844S1,",FGRC0844U1E,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,10/19/2015,10/29/2015,"United States, Canada",ES_1021080_FGRC0844S1_10302015150743_9114190
2305436,Frigidaire,FGRC0844U1,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,10/15/2017,10/23/2017,"United States, Canada",ES_1021080_FGRC0844U1_10242017065019_7819995
2332538,Frigidaire,FGRC084WA1,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,01/01/2019,11/30/2018,"United States, Canada",ES_1021080_FGRC084WA1_01072019010705_70211114
2332537,Frigidaire,FGRC084WAE,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,01/01/2019,11/30/2018,"United States, Canada",ES_1021080_FGRC084WAE_01072019010705_70211114
2332540,Frigidaire,FGRC104WA1,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,625,No,,,,01/01/2019,11/30/2018,"United States, Canada",ES_1021080_FGRC104WA1_01072019010705_70211114
2332539,Frigidaire,FGRC104WAE,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,625,No,,,,01/01/2019,11/30/2018,"United States, Canada",ES_1021080_FGRC104WAE_01072019010705_70211114
2332541,Frigidaire,FGRC124WA1,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,01/01/2019,11/30/2018,"United States, Canada",ES_1021080_FGRC124WA1_01072019010705_70211114
2332542,Frigidaire,FGRC124WAE,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,01/01/2019,11/30/2018,"United States, Canada",ES_1021080_FGRC124WAE_01072019010705_70211114
2303245,Frigidaire,FGRQ0633T1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,09/06/2017,09/06/2017,"United States, Canada",ES_1021080_FGRQ0633T1_09072017023004_1404935
2332545,Frigidaire,FGRQ063WAE,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1021080_FGRQ063WAE_01072019010705_70211114
2284803,Frigidaire,FGRQ06L3T1,",FGRQ0633U1,; Room Air Conditioner,FGRQ0633U1E,",6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,11/22/2016,11/24/2016,"United States, Canada",ES_1021080_FGRQ06L3T1_11242016102615_3175097
2303246,Frigidaire,FGRQ0833T1,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,09/06/2017,09/06/2017,"United States, Canada",ES_1021080_FGRQ0833T1_09072017023025_1425961
2332546,Frigidaire,FGRQ083WAE,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1021080_FGRQ083WAE_01072019010705_70211114
2284802,Frigidaire,FGRQ08L3T1,",FGRQ0833U1,; ,FGRQ0833U1E,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,11/22/2016,11/24/2016,"United States, Canada",ES_1021080_FGRQ08L3T1_11242016102638_3198591
2289417,GE,AEC08LW*#,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,01/23/2017,01/26/2017,United States,ES_1123206_AEC08LW*#_01242017140044_7221185
2306169,GE,AEC08LXL1,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEC08LXL1_11072017153957_9882318
2328593,GE,AEC08LY*#,",AEF08LY*#,; ,AEK08LY*#,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,11.4,5,526,Yes,,,Yes,10/15/2018,10/30/2018,United States,ES_1123206_AEC08LY*#_10162018164159_9595300
2289416,GE,AEC10AW*#,,10200,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,638,No,,,,01/23/2017,01/26/2017,United States,ES_1123206_AEC10AW*#_01242017135847_2421533
2306170,GE,AEC10AXL1,,10200,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,638,No,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEC10AXL1_11072017154138_5889856
2328533,GE,AEC10AY*#,",AEK10AY*#,",10100,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,11.4,5,664,Yes,,,Yes,10/15/2018,10/29/2018,United States,ES_1123206_AEC10AY*#_10162018165627_6686059
2255244,GE,AEC12AV*#,,12050,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,753,No,,,,01/01/2016,12/22/2015,United States,ES_1123206_AEC12AV**_12212015170310_7492181
2289415,GE,AEC12AW*#,,12100,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,756,No,,,,01/23/2017,01/26/2017,United States,ES_1123206_AEC12AW*#_01242017135650_2823449
2306172,GE,AEC12AXH1,,12100,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,756,No,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEC12AXH1_11082017182233_4758722
2328534,GE,AEC12AY*#,",AEK12AY*#,",12100,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,11.4,5,796,Yes,,,Yes,10/15/2018,10/29/2018,United States,ES_1123206_AEC12AY*#_10162018155007_7308771
2328542,GE,AEC14AY*#,",AHC14AY*#,",14000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,,11.3,6,929,Yes,,,Yes,10/15/2018,10/29/2018,United States,ES_1123206_AEC14AY*#_10162018160709_219537
2328596,GE,AEC18DY*#,",AHC18DY*#,",18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,,11.3,6,1195,Yes,,,Yes,10/15/2018,10/30/2018,United States,ES_1123206_AEC18DY*#_10162018165350_9764978
2328581,GE,AEC24DY*#,",AHC24DY*#,",24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,,9.8,4,1837,Yes,,,Yes,10/15/2018,10/30/2018,United States,ES_1123206_AHC24DY*#_10162018162646_9929010
2254752,GE,AED08LV**,,8200,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12.1,11,508,No,,,,01/01/2016,12/11/2015,United States,ES_1123206_AED08LV**_12042015152538_4665490
2255243,GE,AED10AV*#,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12.1,11,620,No,,,,01/01/2016,12/22/2015,United States,ES_1123206_AED10AV**_12212015165534_2458307
2306171,GE,AEH08LX*#,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEH08LX*#_11072017154423_3867608
2254744,GE,AEM05LV*#,",AEM05LX*#,",5200,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,,12.1,10,322,No,,,No,01/01/2016,12/11/2015,United States,ES_1123206_AEM05LV**_11252015144754_7604486
2254746,GE,AEM06LV*#,",AEH06LV*#,; ,AEH06LX*#,; ,AEM06LX*#,",6050,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,375,No,,,,01/01/2016,12/11/2015,United States,ES_1123206_AEM06LV**_11252015150023_4281885
2289411,GE,AEM08LV*#,",AEH08LV*#,; ,AEL08LV*#,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,01/23/2017,01/26/2017,United States,ES_1123206_AEM08LV*#_01242017134322_4840509
2306840,GE,AEM08LX*#,,8050,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,503,No,,,,11/09/2017,11/20/2017,United States,ES_1123206_AEM08LX*#_11182017161246_1704065
2290339,GE,AEM10AV*#,",AEH10AX*#,; ,AEL10AV*#,; ,AEM10AX*#,",10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12.1,11,620,No,,,,01/23/2017,02/09/2017,United States,ES_1123206_AEM10AV*#_01242017134708_2400781
2290338,GE,AEM12AV*#,",AEH12AV*#,; ,AEH12AX*#,; ,AEL12AV*#,; ,AEM12AX*#,",12050,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,753,No,,,,01/23/2017,02/09/2017,United States,ES_1123206_AEM12AV*#_01242017134858_4917566
2289412,GE,AEM14AV*#,",AEL14AV*#,; ,AEL14AX*#,; ,AEM14AX*#,; ,AHS14AX*#,",14300,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,909,No,,,,01/23/2017,01/26/2017,United States,ES_1123206_AEM14AV*#_01242017135051_3957025
2289413,GE,AEM18DV*#,",AEH18DV*#,; ,AEH18DX*#,; ,AEL18DV*#,; ,AEL18DX*#,; ,AEM18DX*#,; ,AHS18DX*#,",18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,01/23/2017,01/26/2017,United States,ES_1123206_AEM18DV*#_01242017135242_773431
2289414,GE,AEM24DV*#,",AEH24DV*#,; ,AEH24DX*#,; ,AEL24DV*#,; ,AEL24DX*#,; ,AEM24DX*#,; ,AHS24DX*#,",24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,01/23/2017,01/26/2017,United States,ES_1123206_AEM24DV*#_01242017135441_897333
2328601,GE,AHC08LY*#,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,11.4,5,526,Yes,,,Yes,10/26/2018,10/26/2018,United States,ES_1123206_AHC08LY*#_10292018145819_7415582
2328602,GE,AHC10LY*#,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,11.4,5,658,Yes,,,Yes,10/26/2018,10/30/2018,United States,ES_1123206_AHC10LY*#_10292018151322_85260
2328604,GE,AHC12LY*#,,11900,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,11.4,5,783,Yes,,,Yes,10/26/2018,10/30/2018,United States,ES_1123206_AHC12LY*#_10292018153122_8255121
2308404,GE,AHD06LX*#,,6150,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,381,No,,,,01/01/2018,12/25/2017,United States,ES_1123206_AHD06LX*#_12182017140642_4086267
2287788,GE,AHH06LW*#,",AHM06LW*#,; ,AHM06LY*#,",6150,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,381,No,,,,12/16/2016,01/01/2017,United States,ES_1123206_AHH06LW*#_11242016102431_9132501
2288970,GE,AHH08LW*#,",AHM08LW*#,; ,AHM08LY*#,; ,AHS08LX*#,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,01/09/2016,10/14/2016,United States,ES_1123206_AHH08LW*#_01122017135506_2652093
2287790,GE,AHH10AW*#,",AHM10AW*#,; ,AHM10AY*#,; ,AHS10AX*#,",10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,12/16/2016,01/01/2017,United States,ES_1123206_AHH10AW*#_12162016143858_4645349
2287792,GE,AHH12AW*#,",AHM12AW*#,; ,AHM12AY*#,; ,AHS12AX*#,",11600,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,725,No,,,,12/16/2016,01/01/2017,United States,ES_1123206_AHH12AW*#_12162016144138_8417322
2287800,GE,AHH18DW*#,",AHM18DW*#,; ,AHM18DY*#,",18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,12/16/2016,01/01/2017,United States,ES_1123206_AHH18DW*#_12162016111529_8906823
2287802,GE,AHH24DW*#,",AHM24DW*#,; ,AHM24DY*#,",23500,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1711,No,,,,12/16/2016,01/01/2017,United States,ES_1123206_AHH24DW*#_12162016111236_1010553
2287803,GE,AHM05LW*#,",AHM05LY*#,",5500,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,,12.1,10,341,No,,,,12/16/2016,01/01/2017,United States,ES_1123206_AHM05LW*#_12162016110308_7168924
2287799,GE,AHM15AW*#,",AHM15AY*#,",15000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,953,No,,,,12/16/2016,01/01/2017,United States,ES_1123206_AHM15AW*#_12162016111758_0410298
2308603,GE,AHP08LXW1,,8050,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,503,No,,,,01/01/2018,01/02/2018,United States,ES_1123206_AHP08LXW1_12182017141047_4159051
2308413,GE,AHP10AXQ1,",QHM10AX-W*#,",10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,01/01/2018,12/25/2017,United States,ES_1123206_AHP10AXQ1_12182017141324_4524194
2263640,GE,AJCQ06LCG**,,6600,Through the Wall,No,None,"7. Without reverse cycle, without louvered sides, and 6,000 to 7,999 Btu/h",,,11,10,450,No,,,,04/08/2016,03/29/2016,United States,ES_1123206_AJCQ06LCG**_03282016163611_7895776
2263641,GE,AJCQ08ACG**,",AJCM08ACG**,",8400,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,594,No,,,,04/08/2016,03/29/2016,United States,ES_1123206_AJCQ08ACG**_03282016171427_5821954
2263642,GE,AJCQ09DCG**,,9400,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,665,No,,,,04/08/2016,03/29/2016,United States,ES_1123206_AJCQ09DCG**_03292016101839_6748010
2263645,GE,AJCQ10ACG**,",AJCM10ACG**,",10200,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,722,No,,,,04/08/2016,03/29/2016,United States,ES_1123206_AJCQ10ACG**_03292016110851_7454950
2263644,GE,AJCQ10DCG**,",AJCM10DCG**,",10100,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,715,No,,,,04/08/2016,03/29/2016,United States,ES_1123206_AJCQ10DCG**_03292016105815_8072168
2301975,Midea,MWA10CR71-E,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA10CR71-E_08102017184417_0657801
2304365,Midea,MWA12CR71,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,09/28/2017,09/28/2017,United States,ES_1138537_MWA12CR71_09292017033600_6160859
2301972,Midea,MWA12CR71-A,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA12CR71-A_08102017184355_0635095
2301973,Midea,MWA12CR71-E,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA12CR71-E_08102017184330_0610917
2325556,Midea,MWA15CR71,,15100,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,960,No,,,,07/27/2018,08/03/2018,United States,ES_1030337_MWA15CR71_08232018092432_6272725
2309736,Midea,MWA18CR72,,18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,01/15/2018,01/30/2018,"United States, Canada",ES_1138537_MWA18CR72_01302018071458_6498338
2309737,Midea,MWA25CR72,,25000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1820,No,,,,01/15/2018,01/30/2018,"United States, Canada",ES_1138537_MWA25CR72_01302018071526_6526215
2304369,Midea,MWB08CW71,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,09/28/2017,09/28/2017,United States,ES_1138537_MWB08CW71_09292017033612_6172434
2304368,Midea,MWB10CW71,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,09/28/2017,09/28/2017,United States,ES_1138537_MWB10CW71_09292017033624_6184471
2304366,Midea,MWB12CW71,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,09/28/2017,09/28/2017,United States,ES_1138537_MWB12CW71_09292017033635_6195673
2251608,Midea,MWEUK-06CRN1-BCL1,",MWECK-06CRN1-BCL1,",6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,10/19/2015,11/02/2015,United States,ES_1030337_MWEUK-06CRN1-BCL1_10292015103214_5085718
2251609,Midea,MWEUK-08CRN1-BCL0,",MWECK-08CRN1-BCL0,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,10/19/2015,11/02/2015,United States,ES_1030337_MWEUK-08CRN1-BCL0_10292015111914_6067621
2251611,Midea,MWEUK-12CRN1-BCL0,",MWECK-12CRN1-BCL0,",12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,10/19/2015,11/02/2015,United States,ES_1030337_MWEUK-12CRN1-BCL0_10292015112918_2187921
2286458,Midea,MWFUK-06CRN1-BCL1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,12/01/2016,12/16/2016,"United States, Canada",ES_1138537_MWFUK-06CRN1-BCL1_12192016123008_0608897
2286459,Midea,MWFUK-08CRN1-BCL0,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,12/01/2016,12/16/2016,"United States, Canada",ES_1138537_MWFUK-08CRN1-BCL0_12192016123020_0620742
2286460,Midea,MWFUK-15CRN1-BCK8,,15100,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,960,No,,,,12/01/2016,12/16/2016,"United States, Canada",ES_1138537_MWFUK-15CRN1-BCK8_12192016123035_0635878
2308027,Midea,MWFUQ-06CRN1-BCL1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,12/18/2017,12/18/2017,"United States, Canada",ES_1138537_MWFUQ-06CRN1-BCL1_12192017125159_7919861
2308025,Midea,MWFUQ-08CRN1-BCL0,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,12/18/2017,12/18/2017,"United States, Canada",ES_1138537_MWFUQ-08CRN1-BCL0_12192017125307_7987394
2328399,Midea,MWHUK-05CRN8-BCL1,,5000,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,,12.1,10,310,No,,,,10/25/2018,10/18/2018,"United States, Canada",ES_1138537_MWHUK-05CRN8-BCL1_10232018042456_70202380
2327867,Midea,MWHUK-06CRN8-BCL1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_MWHUK-06CRN8-BCL1_10072018120608_70200496
2327868,Midea,MWHUK-08CRN8-BCL0,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_MWHUK-08CRN8-BCL0_10072018120607_70200496
2327869,Midea,MWHUK-10CRN8-BCL0,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,625,No,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_MWHUK-10CRN8-BCL0_10072018120606_70200496
2327870,Midea,MWHUK-12CRN8-BCL0,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_MWHUK-12CRN8-BCL0_10072018120605_70200496
2327871,Midea,MWHUK-15CRN8-BCK8,,15100,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,,11.8,10,960,No,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_MWHUK-15CRN8-BCK8_10072018120604_70200496
2332548,Midea,MWHUKB11-06CRN8-BCL1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,01/01/2019,11/08/2018,"United States, Canada",ES_1138537_MWHUKB11-06CRN8-BCL1_01072019010705_70211114
2332549,Midea,MWHUKB11-08CRN8-BCL0N,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,01/01/2019,11/08/2018,"United States, Canada",ES_1138537_MWHUKB11-08CRN8-BCL0N_01072019010705_70211114
2332550,Midea,MWHUKB11-10CRN8-BCL0N,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,625,No,,,,01/01/2019,11/08/2018,"United States, Canada",ES_1138537_MWHUKB11-10CRN8-BCL0N_01072019010705_70211114
2332551,Midea,MWHUKB11-12CRN8-BCL0N,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,01/01/2019,11/08/2018,"United States, Canada",ES_1138537_MWHUKB11-12CRN8-BCL0N_01072019010705_70211114
2332547,Midea,MWHUKBE-08CRN8-BCL0N,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,01/01/2019,11/08/2018,"United States, Canada",ES_1138537_MWHUKBE-08CRN8-BCL0N_01072019010705_70211114
2305138,GREE,GJC08BK-A6NRNF2B,",GJC08BK-A6NRNE2B,; ,GJC08BK-A6NRNE3B,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,01/01/2019,10/17/2017,"United States, Canada",ES_1105164_GJC08BK-A6NRNF2B_10182017022839_3719751
2328324,GREE,GJC08BK-A6NRNH2B,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC08BK-A6NRNH2B _10232018124440_70199136
2253985,GREE,GJC08BL-A3NRNF2N,,8200,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12.1,11,508,No,,,,01/01/2019,11/30/2015,"United States, Canada",ES_1105164_GJC08BL-A3NRNF2N_11302015092031_5231079
